symbol,timestamp,open,high,low,close,volume
NSE:NIFTY24OCT24200PE,2024-10-25 11:24:00,170.8,172,167.4,168.5,147025
NSE:NIFTY24OCT24200PE,2024-10-25 11:25:00,168.8,174.8,167.7,174.05,229500
NSE:NIFTY24OCT24200PE,2024-10-25 11:26:00,174.6,183.6,174.15,183.6,261050
NSE:NIFTY24OCT24200PE,2024-10-25 11:27:00,185,187.2,182.6,185.15,323350
NSE:NIFTY24OCT24200PE,2024-10-25 11:28:00,183.35,187,180.5,185.9,188125
NSE:NIFTY24OCT24200PE,2024-10-25 11:29:00,186.2,193.45,185.4,190.35,302575
NSE:NIFTY24OCT24200PE,2024-10-25 11:30:00,190.2,196.55,187.55,196.25,240800
NSE:NIFTY24OCT24200PE,2024-10-25 11:31:00,195.65,200.45,194.65,197.05,265100
NSE:NIFTY24OCT24200PE,2024-10-25 11:32:00,196.8,202,195.15,196.8,251125
NSE:NIFTY24OCT24200PE,2024-10-25 11:33:00,197.45,204,194.9,196.3,276850
NSE:NIFTY24OCT24200PE,2024-10-25 11:34:00,197.05,199.45,191.6,197.75,184025
NSE:NIFTY24OCT24200PE,2024-10-25 11:35:00,197.95,200.05,191.8,192.4,189900
NSE:NIFTY24OCT24200PE,2024-10-25 11:36:00,192.65,196.95,192.65,195.75,121275
NSE:NIFTY24OCT24200PE,2024-10-25 11:37:00,195.35,203,195.35,198.45,185550
NSE:NIFTY24OCT24200PE,2024-10-25 11:38:00,197,197.8,193.1,193.6,151425
NSE:NIFTY24OCT24200PE,2024-10-25 11:39:00,194.3,195.15,181.2,181.2,236575
NSE:NIFTY24OCT24200PE,2024-10-25 11:40:00,183.35,187.55,182.1,183.6,143250
NSE:NIFTY24OCT24200PE,2024-10-25 11:41:00,183.45,191,183.45,187.6,119675
NSE:NIFTY24OCT24200PE,2024-10-25 11:42:00,187.8,187.85,176.6,176.6,163325
NSE:NIFTY24OCT24200PE,2024-10-25 11:43:00,178.75,179.55,173.6,178.15,139025
NSE:NIFTY24OCT24200PE,2024-10-25 11:44:00,178.85,182.45,178,180,118200
NSE:NIFTY24OCT24200PE,2024-10-25 11:45:00,181.5,183.6,178.4,179.5,101600
NSE:NIFTY24OCT24200PE,2024-10-25 11:46:00,179.95,180.4,172.45,180,115850
NSE:NIFTY24OCT24200PE,2024-10-25 11:47:00,180.1,186.8,180.1,185.3,159975
NSE:NIFTY24OCT24200PE,2024-10-25 11:48:00,186,190.15,184.6,189.85,123625
NSE:NIFTY24OCT24200PE,2024-10-25 11:49:00,190.35,190.85,183.35,184.4,136775
NSE:NIFTY24OCT24200PE,2024-10-25 11:50:00,184.35,191.45,183.15,191.2,133200
NSE:NIFTY24OCT24200PE,2024-10-25 11:51:00,191.3,194.6,189.1,189.85,161125
NSE:NIFTY24OCT24200PE,2024-10-25 11:52:00,190.5,194.15,187,189.25,120950
NSE:NIFTY24OCT24200PE,2024-10-25 11:53:00,189.95,193.45,186.9,192.45,91300
NSE:NIFTY24OCT24200PE,2024-10-25 11:54:00,193.35,197.75,189.1,190.65,225200
NSE:NIFTY24OCT24200PE,2024-10-25 11:55:00,191.1,191.5,186.5,187.3,97700
NSE:NIFTY24OCT24200PE,2024-10-25 11:56:00,188.45,195,188.4,194.1,109175
NSE:NIFTY24OCT24200PE,2024-10-25 11:57:00,192.35,194.15,181.6,182.05,232425
NSE:NIFTY24OCT24200PE,2024-10-25 11:58:00,181.35,181.45,172.5,176.8,255675
NSE:NIFTY24OCT24200PE,2024-10-25 11:59:00,177.4,182.6,176.05,181.75,131850
NSE:NIFTY24OCT24200PE,2024-10-25 12:00:00,182.1,184,176.35,183.7,127250
NSE:NIFTY24OCT24200PE,2024-10-25 12:01:00,184.25,188.8,183.75,187.4,121275
NSE:NIFTY24OCT24200PE,2024-10-25 12:02:00,188.4,188.4,173.85,174.55,137575
NSE:NIFTY24OCT24200PE,2024-10-25 12:03:00,174.65,176.8,173.8,175.45,118075
NSE:NIFTY24OCT24200PE,2024-10-25 12:04:00,174.9,180.7,174.35,176.65,102975
